IDN,ID_MJ,MPA_NAME,COUNTRY,REGION,DESGNATION,STATUS,CATEGORY,CATEGORY2,YEAR,ZONE,MANAGED_BY,IUCN,NOTES,AREAKM_DEC,AREAKM_ACT,PERIKM_ACT,POINT_X,POINT_Y,ogc_fid,pxlval,area_m2,int_aream2_2016
"40","237",Msikivi,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",163.71100000000,61.74350000000,39.34130000000,-7.61917000000,462742.00000000000,"1",34955.7445,34955.7445
"40","237",Msikivi,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",163.71100000000,61.74350000000,39.34130000000,-7.61917000000,462743.00000000000,"1",21696.4890,21696.4890
"40","237",Msikivi,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",163.71100000000,61.74350000000,39.34130000000,-7.61917000000,462744.00000000000,"1",16272.2657,16272.2657
"40","237",Msikivi,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",163.71100000000,61.74350000000,39.34130000000,-7.61917000000,462745.00000000000,"1",10245.4359,10245.4359
"40","237",Msikivi,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",163.71100000000,61.74350000000,39.34130000000,-7.61917000000,462738.00000000000,"1",5424.3436,5424.3436
"40","237",Msikivi,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",163.71100000000,61.74350000000,39.34130000000,-7.61917000000,462739.00000000000,"1",4218.9142,4218.9142
"40","237",Msikivi,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",163.71100000000,61.74350000000,39.34130000000,-7.61917000000,462740.00000000000,"1",28929.4185,28929.4185
"40","237",Msikivi,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",163.71100000000,61.74350000000,39.34130000000,-7.61917000000,462741.00000000000,"1",12053.8078,12053.8078
"40","237",Msikivi,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",163.71100000000,61.74350000000,39.34130000000,-7.61917000000,462752.00000000000,"1",3615.4880,3615.4880
"40","237",Msikivi,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",163.71100000000,61.74350000000,39.34130000000,-7.61917000000,462753.00000000000,"1",5423.2176,5423.2176
"40","237",Msikivi,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",163.71100000000,61.74350000000,39.34130000000,-7.61917000000,462746.00000000000,"1",4218.6959,4218.6959
"40","237",Msikivi,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",163.71100000000,61.74350000000,39.34130000000,-7.61917000000,462747.00000000000,"1",5424.0160,5424.0160
"40","237",Msikivi,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",163.71100000000,61.74350000000,39.34130000000,-7.61917000000,462748.00000000000,"1",203699.9130,203699.9130
"40","237",Msikivi,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",163.71100000000,61.74350000000,39.34130000000,-7.61917000000,462758.00000000000,"1",4824402.2651,4278512.1888
"41","238",Mchimchunya,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,CapeNature,Undetermined,,"0",323.59200000000,87.86010000000,39.45390000000,-7.69509000000,462902.00000000000,"1",19215693.7056,1859975.4999
"41","238",Mchimchunya,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,CapeNature,Undetermined,,"0",323.59200000000,87.86010000000,39.45390000000,-7.69509000000,462779.00000000000,"1",1204.9140,1204.9140
"41","238",Mchimchunya,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,CapeNature,Undetermined,,"0",323.59200000000,87.86010000000,39.45390000000,-7.69509000000,462756.00000000000,"1",12653.5861,12483.0488
"41","238",Mchimchunya,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,CapeNature,Undetermined,,"0",323.59200000000,87.86010000000,39.45390000000,-7.69509000000,462762.00000000000,"1",89177.1834,43549.3850
"41","238",Mchimchunya,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,CapeNature,Undetermined,,"0",323.59200000000,87.86010000000,39.45390000000,-7.69509000000,462763.00000000000,"1",16268.7090,218.3813
"41","238",Mchimchunya,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,CapeNature,Undetermined,,"0",323.59200000000,87.86010000000,39.45390000000,-7.69509000000,462764.00000000000,"1",8435.5992,8378.2149
"41","238",Mchimchunya,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,CapeNature,Undetermined,,"0",323.59200000000,87.86010000000,39.45390000000,-7.69509000000,462775.00000000000,"1",5422.1551,5422.1551
"41","238",Mchimchunya,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,CapeNature,Undetermined,,"0",323.59200000000,87.86010000000,39.45390000000,-7.69509000000,462777.00000000000,"1",54823.8793,37588.8089
"41","238",Mchimchunya,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,CapeNature,Undetermined,,"0",323.59200000000,87.86010000000,39.45390000000,-7.69509000000,462770.00000000000,"1",3614.8739,3303.0070
"41","238",Mchimchunya,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,CapeNature,Undetermined,,"0",323.59200000000,87.86010000000,39.45390000000,-7.69509000000,462773.00000000000,"1",5422.2108,5422.2108
"41","238",Mchimchunya,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,CapeNature,Undetermined,,"0",323.59200000000,87.86010000000,39.45390000000,-7.69509000000,462891.00000000000,"1",18060721.6603,4119223.1637
"41","238",Mchimchunya,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,CapeNature,Undetermined,,"0",323.59200000000,87.86010000000,39.45390000000,-7.69509000000,462758.00000000000,"1",4824402.2651,31833.4838
"42","86",Dokichunda,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,Marine Parks and Reserves Unit (MPRU),Undetermined,"Overlaps w/ Shungumbili FID 47, part of TBCA/ BMU?","0",497.41800000000,97.90850000000,39.63680000000,-7.80055000000,463076.00000000000,"1",7829.7746,7829.7746
"42","86",Dokichunda,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,Marine Parks and Reserves Unit (MPRU),Undetermined,"Overlaps w/ Shungumbili FID 47, part of TBCA/ BMU?","0",497.41800000000,97.90850000000,39.63680000000,-7.80055000000,462995.00000000000,"1",4216.2002,384.3537
"42","86",Dokichunda,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,Marine Parks and Reserves Unit (MPRU),Undetermined,"Overlaps w/ Shungumbili FID 47, part of TBCA/ BMU?","0",497.41800000000,97.90850000000,39.63680000000,-7.80055000000,463047.00000000000,"1",4155430.2837,23814.4766
"42","86",Dokichunda,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,Marine Parks and Reserves Unit (MPRU),Undetermined,"Overlaps w/ Shungumbili FID 47, part of TBCA/ BMU?","0",497.41800000000,97.90850000000,39.63680000000,-7.80055000000,463008.00000000000,"1",7829.9840,7829.9840
"42","86",Dokichunda,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,Marine Parks and Reserves Unit (MPRU),Undetermined,"Overlaps w/ Shungumbili FID 47, part of TBCA/ BMU?","0",497.41800000000,97.90850000000,39.63680000000,-7.80055000000,463067.00000000000,"1",1116663.7010,249224.3889
"43","240",Hbama Mashariki,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,Not available,Not described,CapeNature,Undetermined,,"0",145.79400000000,81.55290000000,39.82820000000,-7.96257000000,272251.00000000000,"1",9030.9114,64.6867
"43","240",Hbama Mashariki,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,Not available,Not described,CapeNature,Undetermined,,"0",145.79400000000,81.55290000000,39.82820000000,-7.96257000000,272252.00000000000,"1",18663.8423,6757.1527
"43","240",Hbama Mashariki,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,Not available,Not described,CapeNature,Undetermined,,"0",145.79400000000,81.55290000000,39.82820000000,-7.96257000000,272257.00000000000,"1",18061.6141,8406.7039
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,272236.00000000000,"1",47563.4456,47563.4456
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,272231.00000000000,"1",10235.2161,10235.2161
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,463455.00000000000,"1",14450.5452,4214.4066
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,463456.00000000000,"1",32513.7411,32513.7411
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,463457.00000000000,"1",397997.0837,95907.2764
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,463450.00000000000,"1",69242.9545,64209.9797
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,463451.00000000000,"1",20471.7645,20471.7645
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,463453.00000000000,"1",49373.1329,1392.7805
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,463462.00000000000,"1",181836.1465,181836.1465
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,463464.00000000000,"1",4214.7094,4214.7094
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,463459.00000000000,"1",11439.9836,11439.9836
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,463460.00000000000,"1",73456.8739,24870.0598
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,463461.00000000000,"1",3612.6242,3612.6242
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,272258.00000000000,"1",8428.7258,8428.7258
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,463436.00000000000,"1",80084.8471,86.3870
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,463437.00000000000,"1",22881.1497,22881.1497
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,463447.00000000000,"1",402216.9481,42006.1538
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,272254.00000000000,"1",4214.4118,4214.4118
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,463449.00000000000,"1",12644.3495,12644.3495
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,272255.00000000000,"1",5418.5182,5418.5182
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,272256.00000000000,"1",98135.3513,98135.3513
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,463442.00000000000,"1",9031.8844,9031.8844
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,272257.00000000000,"1",18061.6141,7330.2989
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,463444.00000000000,"1",18665.8165,18665.8165
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,272242.00000000000,"1",304646.3260,304646.3260
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,272243.00000000000,"1",3612.3698,3612.3698
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,272244.00000000000,"1",79472.1623,79472.1623
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,272245.00000000000,"1",7224.7345,7224.7345
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,272238.00000000000,"1",8428.9284,8428.9284
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,272239.00000000000,"1",3010.3282,3010.3282
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,272240.00000000000,"1",602.0654,602.0654
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,272241.00000000000,"1",602.0647,602.0647
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,272250.00000000000,"1",3612.3605,3612.3605
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,463429.00000000000,"1",1238037.7786,3768.0982
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,272251.00000000000,"1",9030.9114,8966.2247
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,272252.00000000000,"1",18663.8423,11906.6896
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,272253.00000000000,"1",28296.7188,28296.7188
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,272246.00000000000,"1",4816.4785,4816.4785
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,272247.00000000000,"1",7224.7326,7224.7326
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,272249.00000000000,"1",65624.6692,65624.6692
"44","241",Jujima,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,Overlaps Mafia Island,"0",364.41100000000,93.97570000000,39.66550000000,-8.05867000000,463466.00000000000,"1",248066.7282,247725.0944
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,463001.00000000000,"1",86732.9411,86732.9411
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,462997.00000000000,"1",3613.8625,3613.8625
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,463102.00000000000,"1",22886.7464,22886.7464
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,463104.00000000000,"1",101183.5556,52535.0591
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,463105.00000000000,"1",3613.6854,3613.6854
"45","242",Kimsa,Tanzania,Tanzania,Fisheries Management Area,Working,Local,CFMA,"2005",Not described,,Undetermined,,"0",561.71600000000,125.20700000000,39.40400000000,-7.82218000000,463098.00000000000,"1",6625.1041,6625.1041
